R. Gomes Jardim, 321,-30.04643957,-51.20722863
Av. Protasio Alves, 110,-30.03712096,-51.20722583
Av. Bento Goncalves, 596,-30.05183531,-51.20720968
R. Vicente da Fontoura, 720,-30.05154698,-51.20718665
R. Guilherme Schell, 220,-30.05411405,-51.20717847
Av. Patria, 58,-30.00445193,-51.20714379
Av. Prof. Oscar Pereira, 1229,-30.06087163,-51.20709998
R. Ernesto Fontoura, 141,-30.00635037,-51.20707419
Av. Protasio Alves, 124,-30.03715388,-51.20700444
Av. Princesa Isabel, 668,-30.04760772,-51.20698867
Av. Prof. Oscar Pereira, 1160,-30.06092512,-51.20697379
R. Santana, 1302,-30.04935977,-51.20696701
R. Vasco da Gama, 515,-30.03224149,-51.20695471
R. Cabral, 133,-30.03332478,-51.20695199
R. Voluntarios da Patria, 3777,-30.00190322,-51.20690874
Av. Protasio Alves, 177,-30.03725479,-51.20681811
Av. Prof. Oscar Pereira, 1295,-30.06135087,-51.20680957
R. Castro Alves, 389,-30.03059832,-51.20679988
R. Domingos Crescencio, 348,-30.04921521,-51.20679337
R. Guilherme Schell, 29,-30.0524101,-51.20676701
Av. Protasio Alves, 187,-30.03727046,-51.20671269
R. Gomes Jardim, 392,-30.04707317,-51.20668367
Av. Protasio Alves, 191,-30.03727673,-51.20667052
Av. Prof. Oscar Pereira, 1220,-30.06144792,-51.20665697
R. Sao Luiz, 78,-30.04450707,-51.20665142
R. Guilherme Schell, 20,-30.05230032,-51.20664996
Av. Bento Goncalves, 671,-30.0521096,-51.20664486
Av. Bento Goncalves, 642,-30.05204298,-51.206613
R. Leopoldo Bier, 584,-30.04595626,-51.20660914
Av. Protasio Alves, 197,-30.03728613,-51.20660726
Av. Protasio Alves, 172,-30.03722434,-51.20653043
Av. Protasio Alves, 154,-30.0372244,-51.20653004
R. Giordano Bruno, 82,-30.03387995,-51.2065129
R. Giordano Bruno, 340,-30.03665,-51.20650018
R. Santana, 1396,-30.05003206,-51.20649145
R. Dr. Joao Inacio, 11,-30.00083233,-51.20646999
Av. Cel. Aparicio Borges, 25,-30.07749128,-51.20646136
R. Sao Luiz, 181,-30.04491958,-51.20646026
Av. Cel. Aparicio Borges, 60,-30.07726399,-51.20641469
Av. Prof. Oscar Pereira, 1347,-30.06208109,-51.20641426
Av. Polonia, 181,-30.00774112,-51.2063637
Av. Prof. Oscar Pereira, 1358,-30.06200654,-51.2063528
Av. Cel. Aparicio Borges, 47,-30.07729876,-51.20634198
R. Casemiro de Abreu, 193,-30.03153,-51.20632078
Av. Brasil, 119,-30.00366473,-51.206293
Av. Cel. Aparicio Borges, 57,-30.07721125,-51.20628772
Av. Prof. Oscar Pereira, 1449,-30.06265335,-51.20628521
Av. Protasio Alves, 190,-30.03725939,-51.20628028
Av. Cel. Aparicio Borges, 59,-30.07719374,-51.20627686
R. Sao Luiz, 180,-30.04505226,-51.20627033
Av. Cel. Aparicio Borges, 61,-30.07717624,-51.20626601
Av. Protasio Alves, 231,-30.03733526,-51.20626042
R. Santana, 1455,-30.05056594,-51.206213
Av. Prof. Oscar Pereira, 1422,-30.06274362,-51.20619216
R. Voluntarios da Patria, 3969,-29.99970132,-51.20617827
Av. Prof. Oscar Pereira, 1557,-30.0641155,-51.20613335
Av. Prof. Oscar Pereira, 1512,-30.06353163,-51.20610835
Av. Cel. Aparicio Borges, 136,-30.07673583,-51.20608719
Av. Polonia, 239,-30.00782577,-51.20608506
Av. Prof. Oscar Pereira, 1564,-30.0640715,-51.20605446
Av. Bento Goncalves, 715,-30.05234479,-51.20602212
R. Leopoldo Bier, 675,-30.04557547,-51.20594598
Av. Prof. Oscar Pereira, 1755,-30.06583576,-51.20594508
R. Vasco da Gama, 591,-30.03244046,-51.20594153
R. Comendador TAv.ares, 60,-29.99970547,-51.20592782
R. Cabral, 220,-30.03344568,-51.20592491
Av. Prof. Oscar Pereira, 1781,-30.06610041,-51.2059181
R. Vicente da Fontoura, 851,-30.05094222,-51.20589927
R. Miguel Tostes, 371,-30.03160463,-51.20583831
R. Miguel Tostes, 130,-30.02880776,-51.20583232
R. Castro Alves, 511,-30.03078939,-51.20582117
R. Miguel Tostes, 176,-30.0297516,-51.20580935
Av. Prof. Oscar Pereira, 1824,-30.0664,-51.20580427
R. Miguel Tostes, 621,-30.03360733,-51.20579195
R. Miguel Tostes, 823,-30.03546263,-51.20578235
R. Miguel Tostes, 997,-30.03706076,-51.20577408
Av. Princesa Isabel, 795,-30.04699802,-51.20573999
R. Miguel Tostes, 464,-30.03224235,-51.20573692
Av. Cel. Aparicio Borges, 168,-30.07618635,-51.20572948
Av. Protasio Alves, 230,-30.03733725,-51.2057244
Av. Polonia, 315,-30.00793668,-51.20571994
R. Miguel Tostes, 566,-30.03291614,-51.20571747
R. Sao Luiz, 300,-30.04584926,-51.20571106
R. Miguel Tostes, 644,-30.03366192,-51.20570873
R. Miguel Tostes, 782,-30.0351085,-51.20570124
R. Miguel Tostes, 840,-30.03571648,-51.20569809
R. Miguel Tostes, 998,-30.03737272,-51.20568952
Av. Patria, 226,-30.00490008,-51.2056613
R. Casemiro de Abreu, 271,-30.03167386,-51.20563595
R. Sao Luiz, 333,-30.04616263,-51.2055875
R. Gomes Jardim, 605,-30.0487677,-51.20558559
R. Domingos Crescencio, 490,-30.04850143,-51.20555118
Av. Bento Goncalves, 767,-30.052531,-51.20554041
R. Vicente da Fontoura, 882,-30.05065539,-51.2055304
Av. Bento Goncalves, 766,-30.05246439,-51.20550851
Av. Prof. Oscar Pereira, 1972,-30.06765579,-51.20549544
Av. Prof. Oscar Pereira, 1932,-30.0676562,-51.20549529
Av. Prof. Oscar Pereira, 1951,-30.06788667,-51.20549413
Av. Princesa Isabel, 844,-30.04672273,-51.20539905
Av. Protasio Alves, 301,-30.03745929,-51.20537856
Av. Bento Goncalves, 776,-30.05252396,-51.20534411
Av. Princesa Isabel, 831,-30.0467705,-51.20533094
R. Santana, 1639,-30.05186284,-51.20531063
Av. Bento Goncalves, 781,-30.0526144,-51.20531026
Av. Polonia, 356,-30.00798588,-51.20530452
Av. Brasil, 225,-30.00397083,-51.2053028
R. Castro Alves, 560,-30.03079951,-51.20529073
R. Ernesto Fontoura, 343,-30.00692317,-51.20514677
R. Ernesto Fontoura, 334,-30.00685498,-51.20511963
R. Sao Manoel, 983,-30.04079646,-51.2051101
R. Felipe de Oliveira, 3,-30.04234808,-51.20509447
R. Sao Manoel, 984,-30.04246003,-51.20509268
R. Sao Manoel, 633,-30.03883383,-51.20506099
Av. Prof. Oscar Pereira, 2070,-30.06884446,-51.20504312
R. Sao Manoel, 481,-30.03798992,-51.20504011
R. Sao Manoel, 800,-30.04107938,-51.20503786
Av. Prof. Oscar Pereira, 2135,-30.06909971,-51.20503172
R. Sao Manoel, 672,-30.0400049,-51.20500699
Av. Prof. Oscar Pereira, 2118,-30.06900487,-51.20498162
R. Sao Manoel, 506,-30.03840559,-51.20496743
R. Felipe de Oliveira, 11,-30.04234969,-51.20496521
R. Santana, 1670,-30.05222842,-51.20495376
R. Santana, 1672,-30.05225532,-51.20493467
Av. Protasio Alves, 300,-30.03744902,-51.20493435
R. Monsenhor Veras, 31,-30.0516587,-51.20490615
R. Sao Luiz, 451,-30.04714029,-51.20490377
R. Sao Manoel, 368,-30.03727646,-51.20489846
R. Vasco da Gama, 723,-30.0326611,-51.20488658
R. Dona Laura, 96,-30.02966637,-51.20485334
Av. Bento Goncalves, 809,-30.0527812,-51.20484995
Av. Cel. Aparicio Borges, 288,-30.07530877,-51.20484303
Av. Prof. Oscar Pereira, 2146,-30.06937904,-51.20483295
R. Cairu, 239,-30.00320403,-51.20476698
Av. Prof. Oscar Pereira, 2187,-30.06980798,-51.20474342
Av. Bento Goncalves, 817,-30.05282886,-51.20471844
Av. Bento Goncalves, 876,-30.05276241,-51.20468607
R. Dr. Voltaire Pires, 495,-30.05748474,-51.20468275
Av. Bento Goncalves, 827,-30.05284708,-51.20466983
R. Sao Manoel, 1197,-30.044507,-51.20466519
Av. Prof. Oscar Pereira, 2188,-30.06987474,-51.20462733
R. Casemiro de Abreu, 362,-30.0318187,-51.20456264
R. Sao Luiz, 494,-30.04749522,-51.20456077
R. Vicente da Fontoura, 975,-30.05019481,-51.20453177
R. Teixeira de Freitas, 732,-30.06028406,-51.20451187
Av. Prof. Oscar Pereira, 2226,-30.07015886,-51.20450717
R. Gomes Jardim, 801,-30.05029944,-51.20450698
Av. Patria, 336,-30.00526516,-51.20448304
Av. Protasio Alves, 395,-30.03767782,-51.20448098
R. Ernesto Fontoura, 395,-30.00712947,-51.20446249
R. Paulino ChAv.es, 15,-30.05799616,-51.20445136
R. Felipe de Oliveira, 43,-30.04235615,-51.20444818
R. Ernesto Fontoura, 392,-30.00706591,-51.20441999
R. Mariante, 1055,-30.03755112,-51.20439987
R. Cabral, 365,-30.03385041,-51.2043882
R. Dona Laura, 129,-30.02971534,-51.20438682
R. Sao Luiz, 520,-30.0477621,-51.20437569
R. Dr. Joao Inacio, 218,-30.00111628,-51.20437334
R. Casemiro de Abreu, 375,-30.03193204,-51.20437038
R. Dr. Voltaire Pires, 325,-30.05628518,-51.20433779
R. Domingos Crescencio, 567,-30.04789305,-51.20433154
R. Mariante, 951,-30.03644686,-51.2043292
Av. Brasil, 296,-30.00419108,-51.20432467
Av. Brasil, 301,-30.00427233,-51.20430874
R. Mariante, 295,-30.03027249,-51.20430454
Av. Bento Goncalves, 891,-30.05299424,-51.20427726
Av. Prof. Oscar Pereira, 2314,-30.07074916,-51.20425615
R. Mariante, 473,-30.03211547,-51.20425546
R. Mariante, 525,-30.03260588,-51.20425313
Av. Prof. Oscar Pereira, 2317,-30.07098056,-51.20424576
R. Dr. Julio Bocaccio, 35,-30.05330036,-51.2042211
R. Cairu, 288,-30.00329646,-51.20421773
R. Mariante, 845,-30.0355392,-51.20420827
R. Castro Alves, 664,-30.03102999,-51.20420784
Av. Protasio Alves, 370,-30.03772645,-51.20420412
R. Dr. Julio Bocaccio, 25,-30.05321569,-51.20419775
R. Dr. Julio Bocaccio, 15,-30.05313101,-51.20417439
R. Silva So, 10,-30.03784527,-51.2041624
R. Marq. do Herval, 20,-30.02091065,-51.20415871
R. Silva So, 471,-30.0423215,-51.20413346
R. Mariante, 856,-30.03525547,-51.20412519
R. Mariante, 772,-30.03451351,-51.20412482
R. Mariante, 722,-30.03407187,-51.20412459
R. Silva So, 491,-30.04229339,-51.20411313
Av. Prof. Oscar Pereira, 2389,-30.07132978,-51.20409404
R. Silva So, 361,-30.04105274,-51.20408666
R. Silva So, 261,-30.04055761,-51.2040835
R. Ernesto Fontoura, 420,-30.00716773,-51.20408224
Av. Cel. Aparicio Borges, 395,-30.07490657,-51.20407774
Av. Polonia, 483,-30.00844616,-51.20402815
R. Castro Alves, 655,-30.03114119,-51.20401489
R. Silva So, 362,-30.04146018,-51.20401191
R. Silva So, 222,-30.04012208,-51.20400702
R. Silva So, 482,-30.04272558,-51.20397993
Av. Guido Mondin, 169,-30.00916829,-51.20395735
R. Silva So, 49,-30.03837058,-51.20395723
Av. Guido Mondin, 176,-30.00909238,-51.20395574
Av. Prof. Oscar Pereira, 2390,-30.07159836,-51.20388798
R. Dinarte Ribeiro, 26,-30.02300572,-51.20388627
Av. Protasio Alves, 469,-30.03795888,-51.20387839
R. Mariante, 606,-30.03318851,-51.20387208
R. Mariante, 1092,-30.03789963,-51.20385542
R. Cairu, 340,-30.00342236,-51.20380848
Av. Bento Goncalves, 948,-30.05310059,-51.2037876
Av. Prof. Oscar Pereira, 2438,-30.07183354,-51.20378527
Av. Cel. Aparicio Borges, 452,-30.0746273,-51.20377813
Av. Sertorio, 137,-29.99894281,-51.20377726
Av. Prof. Oscar Pereira, 2473,-30.07205273,-51.2037768
R. Sao Manoel, 1385,-30.0457873,-51.20377605
R. Sao Luiz, 600,-30.04871714,-51.20371423
R. Teixeira de Freitas, 420,-30.05756742,-51.20370439
R. Dr. Voltaire Pires, 85,-30.05405631,-51.20369233
R. Dinarte Ribeiro, 61,-30.023186,-51.20369098
Av. Brasil, 376,-30.00438936,-51.20367882
R. Monsenhor Veras, 176,-30.05093483,-51.20367475
R. Dona Eugenia, 76,-30.04071907,-51.20365633
R. Felipe de Oliveira, 87,-30.0423599,-51.20365263
R. Mariante, 550,-30.03273999,-51.20364246
Av. Pres. Franklin Roosevelt, 1105,-30.00946178,-51.20358764
Av. Princesa Isabel, 1056,-30.04560114,-51.20358556
Av. Brasil, 385,-30.00449781,-51.20357551
R. Teixeira de Freitas, 385,-30.05677173,-51.20355237
Av. Pres. Franklin Roosevelt, 1126,-30.00956673,-51.20354031
Av. Protasio Alves, 454,-30.0380443,-51.20351952
R. Dr. Voltaire Pires, 33,-30.05357976,-51.2035149
R. Domingos Crescencio, 687,-30.04740259,-51.20349596
R. Domingos Crescencio, 710,-30.04731399,-51.20349299
R. Dom Vital, 32,-30.07178808,-51.20346539
R. Dinarte Ribeiro, 56,-30.02323321,-51.20342898
R. Dinarte Ribeiro, 116,-30.02323407,-51.20342734
R. Vicente da Fontoura, 1080,-30.04951829,-51.20341105
Av. Cel. Aparicio Borges, 463,-30.07448011,-51.20339972
Av. Protasio Alves, 460,-30.0381094,-51.2033807
Av. Patria, 410,-30.00560839,-51.20335158
R. Dr. Joao Inacio, 323,-30.00136523,-51.20333929
Av. Franca, 349,-30.00270787,-51.20331203
Av. Prof. Oscar Pereira, 2542,-30.07285166,-51.20331121
Av. Pres. Franklin Roosevelt, 1048,-30.00894796,-51.20330622
Av. Pres. Franklin Roosevelt, 1033,-30.00866295,-51.20328638
R. Sao Luiz, 725,-30.04948895,-51.20327583
Av. Prof. Oscar Pereira, 2571,-30.07309314,-51.20327137
Av. Prof. Oscar Pereira, 2601,-30.07309507,-51.20327023
Av. Cel. Aparicio Borges, 494,-30.07431351,-51.20326852
Av. Pres. Franklin Roosevelt, 993,-30.00858954,-51.20325838
Av. Bento Goncalves, 995,-30.05338466,-51.20323806
R. Vicente da Fontoura, 1135,-30.04950106,-51.20321863
Av. Franca, 400,-30.00266095,-51.20321785
R. Cel. Paulino Teixeira, 425,-30.0381641,-51.20320982
R. Cairu, 390,-30.00361694,-51.20316515
Av. Protasio Alves, 470,-30.03821791,-51.20314934
R. Cel. Paulino Teixeira, 16,-30.03414018,-51.20309925
Av. Protasio Alves, 525,-30.03832048,-51.20309416
R. Dr. Florencio Ygartua, 271,-30.0287646,-51.20308537
Av. Protasio Alves, 500,-30.03825693,-51.2030546
Av. Protasio Alves, 535,-30.03835231,-51.20301697
R. Sao Manoel, 1485,-30.04690706,-51.2029939
R. Dona Laura, 233,-30.02964969,-51.20298763
R. Teixeira de Freitas, 144,-30.05514265,-51.20298264
Av. Pres. Franklin Roosevelt, 948,-30.0080823,-51.20297559
Av. Protasio Alves, 518,-30.03829679,-51.20295795
R. Dr. Florencio Ygartua, 314,-30.02961166,-51.20294845
Av. Prof. Oscar Pereira, 2602,-30.07347068,-51.20293789
R. Vasco da Gama, 764,-30.03297509,-51.20292844
Av. Prof. Oscar Pereira, 2651,-30.07363793,-51.20292679
R. Dr. Florencio Ygartua, 501,-30.03134609,-51.20288299
R. Dr. Alcides Cruz, 80,-30.03834029,-51.20288261
Av. Guido Mondin, 293,-30.00949738,-51.20287371
R. Dr. Florencio Ygartua, 422,-30.03084208,-51.2028699
Av. Sertorio, 298,-29.99911894,-51.20285519
Av. Patria, 493,-30.00583764,-51.20284998
R. Marq. do Herval, 160,-30.02149319,-51.20284317
Av. Cel. Aparicio Borges, 528,-30.07405222,-51.20283389
Av. Pres. Franklin Roosevelt, 865,-30.00743995,-51.20281613
R. Sao Luiz, 810,-30.050001,-51.20281519
Av. Protasio Alves, 601,-30.03844456,-51.20281171
Av. Pres. Franklin Roosevelt, 866,-30.00758965,-51.20278588
Av. Sertorio, 305,-29.99921713,-51.20276828
Av. Cel. Aparicio Borges, 539,-30.07408922,-51.20274952
R. Dr. Alcides Cruz, 51,-30.0390164,-51.20271494
R. Cairu, 457,-30.00384065,-51.20267808
Av. Brasil, 483,-30.00478054,-51.20265381
Av. Prof. Oscar Pereira, 2646,-30.07397228,-51.20262055
R. Cabral, 546,-30.03406683,-51.20261909
Av. Farrapos, 2592,-30.01015455,-51.20258084
Av. Bento Goncalves, 1043,-30.05356978,-51.20256144
R. Sao Luiz, 890,-30.0503744,-51.20255036
Av. Ipiranga, 2500,-30.04308412,-51.20253944
R. Marq. do Herval, 187,-30.02154721,-51.20253649
R. Cabral, 571,-30.03416835,-51.20246369
Av. Farrapos, 2583,-30.00999383,-51.2024321
Av. Pres. Franklin Roosevelt, 770,-30.00659134,-51.20240483
Av. Polonia, 625,-30.00893467,-51.20239161
R. Prof. Alvaro Alvim, 53,-30.03703426,-51.20238948
Av. Franca, 471,-30.00301137,-51.20235562
Av. Pres. Franklin Roosevelt, 739,-30.00619373,-51.20234019
Av. Maranhao, 252,-30.0067956,-51.20229454
Av. Farrapos, 2664,-30.00937288,-51.20228292
Av. Pres. Franklin Roosevelt, 693,-30.00598012,-51.20225852
R. Monsenhor Veras, 336,-30.05017215,-51.20224209
Av. Pres. Franklin Roosevelt, 687,-30.00591485,-51.20223347
R. Marq. do Pombal, 210,-30.02012282,-51.20218299
Av. Pres. Franklin Roosevelt, 730,-30.00600298,-51.20217987
Av. Protasio Alves, 590,-30.03866714,-51.20216524
R. Marq. do Herval, 220,-30.02145076,-51.20213276
Av. Polonia, 656,-30.00894289,-51.20210742
R. Monsenhor Veras, 339,-30.05017903,-51.20209418
R. Sao Manoel, 1632,-30.0480541,-51.20209024
Av. Protasio Alves, 624,-30.038704,-51.20208751
R. Cabral, 620,-30.03417245,-51.20202954
Av. Farrapos, 2727,-30.00887151,-51.20200433
R. Casemiro de Abreu, 629,-30.03240459,-51.20198832
Av. Pres. Franklin Roosevelt, 660,-30.00550262,-51.20198783
R. Dr. Alcides Cruz, 248,-30.04071516,-51.20198699
R. Tobias da Silva, 41,-30.022846,-51.20197798
R. Ernesto Fontoura, 630,-30.00779295,-51.20197326
Av. Farrapos, 2780,-30.0085032,-51.20194927
Av. Cel. Aparicio Borges, 641,-30.07390099,-51.20193882
R. Marq. do Pombal, 251,-30.02018093,-51.20192854
R. Cabral, 621,-30.03426502,-51.20192414
R. Vicente da Fontoura, 1255,-30.04880334,-51.20191138
Av. Brasil, 535,-30.00500745,-51.20190627
Av. Pres. Franklin Roosevelt, 567,-30.00497945,-51.20187445
Av. Pres. Franklin Roosevelt, 601,-30.0049794,-51.20187443
Av. Farrapos, 2765,-30.00847392,-51.20185045
R. Dr. Alcides Cruz, 320,-30.04109018,-51.20184158
R. Felipe de Oliveira, 129,-30.04237316,-51.20181542
Av. Protasio Alves, 665,-30.03893305,-51.20177789
Av. Protasio Alves, 699,-30.03893362,-51.20177665
Av. Protasio Alves, 699,-30.03893362,-51.20177665
R. Veador Porto, 313,-30.0512773,-51.20175835
Av. Cel. Aparicio Borges, 664,-30.07379163,-51.20175373
R. Tobias da Silva, 22,-30.022751,-51.20174796
R. Dona Leonor, 154,-30.03712839,-51.20173498
Av. Bento Goncalves, 1136,-30.05370605,-51.20173273
Av. Farrapos, 2818,-30.00790682,-51.20171845
Av. Sertorio, 415,-29.99949233,-51.20170228
R. Comendador TAv.ares, 360,-30.00049949,-51.20168923
R. Sao Manoel, 1694,-30.04863746,-51.20167982
R. Vicente da Fontoura, 1320,-30.04858941,-51.20166889
Av. Guido Mondin, 396,-30.00978687,-51.20166855
Av. Polonia, 695,-30.00915346,-51.2016671
R. Joao Guimaraes, 20,-30.03907055,-51.20165615
Av. Patria, 611,-30.00620184,-51.20165536
R. Schiller, 74,-30.03082755,-51.20164912
Av. Maranhao, 310,-30.00700134,-51.20162815
R. Sao Manoel, 1744,-30.04874675,-51.20160339
Av. Brasil, 594,-30.00503001,-51.2015798
Av. Sertorio, 402,-29.99944898,-51.20157642
Av. Pres. Franklin Roosevelt, 507,-30.00415227,-51.20155842
Av. Farrapos, 2884,-30.0074191,-51.20152718
R. Dona Leonor, 205,-30.03671865,-51.20152115
Av. Pres. Franklin Roosevelt, 461,-30.00398407,-51.20149231
R. Dona Laura, 377,-30.02958018,-51.20149224
Av. Princesa Isabel, 1181,-30.04446254,-51.20148826
R. Marq. do Pombal, 298,-30.02008155,-51.20144373
R. Dr. Alcides Cruz, 421,-30.04241136,-51.20141439
Av. Farrapos, 2877,-30.0073221,-51.20140152
Av. Farrapos, 2877,-30.0073221,-51.20140152
Av. Pres. Franklin Roosevelt, 442,-30.0037896,-51.20132824
R. Comendador TAv.ares, 381,-30.00064536,-51.20129176
Av. Patria, 690,-30.00624131,-51.2012754
Av. Pres. Franklin Roosevelt, 407,-30.00341737,-51.20126958
Av. Farrapos, 2955,-30.0069203,-51.20124458
Av. Patria, 651,-30.00633239,-51.20122755
Av. Franca, 541,-30.00335821,-51.20120265
Av. Pres. Franklin Roosevelt, 375,-30.00322333,-51.20119256
Av. Princesa Isabel, 1237,-30.04433786,-51.20117445
R. Joao Guimaraes, 155,-30.04058167,-51.20116703
Av. Guido Mondin, 464,-30.0099395,-51.20116471
Av. Farrapos, 2988,-30.00644337,-51.20114653
Av. Brasil, 625,-30.00525148,-51.20110123
Av. Protasio Alves, 704,-30.03906585,-51.20107001
Av. Farrapos, 3050,-30.00616919,-51.20104214
R. Marq. do Herval, 280,-30.02138529,-51.2010309
Av. Farrapos, 3029,-30.00635522,-51.20102468
Av. Bento Goncalves, 1196,-30.05390824,-51.20100475
R. Dona Laura, 471,-30.02955539,-51.20094821
Av. Polonia, 761,-30.00937434,-51.20094303
Av. Polonia, 799,-30.00937437,-51.20094292
R. Joao Guimaraes, 210,-30.0409478,-51.20093773
Av. Pres. Franklin Roosevelt, 338,-30.00278307,-51.20092795
Av. Bento Goncalves, 1209,-30.05401375,-51.2009136
Av. Sertorio, 473,-29.99967576,-51.20088975
R. Marq. do Herval, 359,-30.02144739,-51.20085875
R. Cairu, 638,-30.00434215,-51.2008189
R. Prof. Duplan, 74,-30.03821136,-51.20078764
Av. Pres. Franklin Roosevelt, 274,-30.0023915,-51.20077062
Av. Bento Goncalves, 1248,-30.0539919,-51.20074379
R. Monsenhor Veras, 487,-30.0494661,-51.2007298
Av. Brasil, 705,-30.00537287,-51.20070075
Av. Goethe, 21,-30.02480984,-51.20066276
R. Tobias da Silva, 115,-30.02271749,-51.2006577
Av. Goethe, 18,-30.02472699,-51.20063684
R. Sao Luiz, 1187,-30.05322618,-51.20062825
Av. Farrapos, 3115,-30.00529116,-51.20062464
R. Livramento, 151,-30.04439323,-51.20061143
R. Cairu, 641,-30.0044871,-51.20059814
R. Dr. Joao Inacio, 555,-30.0018393,-51.20058613
Av. Bento Goncalves, 1275,-30.05416234,-51.20056196
Av. Pres. Franklin Roosevelt, 178,-30.00177739,-51.20052386
Av. Farrapos, 3200,-30.00473211,-51.2004929
Av. Goethe, 43,-30.02500011,-51.20046615
R. Felipe de Oliveira, 118,-30.04251537,-51.20045861
Av. Bento Goncalves, 1272,-30.05416644,-51.20043619
R. Sao Manoel, 1949,-30.05054018,-51.20043249
Av. Pres. Franklin Roosevelt, 148,-30.00149101,-51.20041149
R. Vinte Quatro de Outubro, 820,-30.02421981,-51.20038003
R. Sao Francisco, 493,-30.04767751,-51.20036989
Av. Cel. Aparicio Borges, 771,-30.07359761,-51.20036383
R. Sao Manoel, 1970,-30.05050229,-51.20036189
R. Cairu, 702,-30.00448604,-51.20035434
R. Veador Porto, 456,-30.05042934,-51.20030483
Av. Maranhao, 441,-30.00748288,-51.20030329
R. Sao Manoel, 1995,-30.05073326,-51.20029661
R. Domingos Crescencio, 1054,-30.04544254,-51.20028426
R. Comendador TAv.ares, 435,-30.00084656,-51.20028147
Av. Pres. Franklin Roosevelt, 110,-30.00112828,-51.20026916
R. Marq. do Pombal, 401,-30.02008339,-51.20025997
Av. Pres. Franklin Roosevelt, 149,-30.00085915,-51.20025117
R. Ernesto Fontoura, 825,-30.00838142,-51.20025061
Av. Protasio Alves, 784,-30.0392339,-51.2002426
R. Vicente da Fontoura, 1445,-30.04790466,-51.20022121
R. Tobias da Silva, 150,-30.02260195,-51.20021683
R. Mostardeiro, 745,-30.02855547,-51.20021248
R. Dr. Timoteo, 449,-30.01912829,-51.2002095
Av. Goethe, 68,-30.02515943,-51.20019
Av. Franca, 641,-30.0036652,-51.20018796
R. Dr. Timoteo, 390,-30.01844644,-51.20017162
R. Vinte Quatro de Outubro, 850,-30.02404259,-51.20017019
R. Vicente da Fontoura, 1474,-30.04779185,-51.20016954
Av. Pres. Franklin Roosevelt, 80,-30.00084191,-51.20015679
R. Dr. Timoteo, 502,-30.01938115,-51.20010389
R. Vinte Quatro de Outubro, 847,-30.0240752,-51.20008972
Av. Farrapos, 3314,-30.00362697,-51.20006542
Av. Ipiranga, 2755,-30.04404671,-51.20006354
Av. Farrapos, 3305,-30.00376067,-51.20002947
R. Dr. Timoteo, 600,-30.02003354,-51.20001514
Av. Farrapos, 3345,-30.00368351,-51.19999973
R. Dr. Timoteo, 630,-30.02057097,-51.19999521
R. Mostardeiro, 820,-30.02846415,-51.19995635
Av. Ipiranga, 2640,-30.04341167,-51.19995119
Av. Bento Goncalves, 1342,-30.05457519,-51.19993901
Av. Bento Goncalves, 1318,-30.05457522,-51.19993897
R. Dr. Timoteo, 795,-30.02244085,-51.1999342
R. Dr. Timoteo, 690,-30.02136213,-51.19993232
Av. Farrapos, 3358,-30.0032571,-51.1999231
Av. Sertorio, 512,-29.99981208,-51.19988726
R. Dr. Timoteo, 830,-30.02267644,-51.19983174
R. Dona Laura, 646,-30.02943312,-51.19982839
Av. Bento Goncalves, 1351,-30.05478268,-51.199807
R. Dr. Timoteo, 878,-30.02336761,-51.19978024
Av. Goethe, 137,-30.02582978,-51.19977371
Av. Farrapos, 3430,-30.00283661,-51.19976131
R. Vinte Quatro de Outubro, 899,-30.02379719,-51.19976069
R. Arabutan, 77,-30.00288223,-51.19973605
Av. Bento Goncalves, 1361,-30.05484229,-51.19973434
Av. Cel. Aparicio Borges, 844,-30.07340084,-51.19972795
Av. Cel. Aparicio Borges, 888,-30.07340084,-51.19972792
Av. Ipiranga, 2752,-30.04359138,-51.19971645
R. Vicente da Fontoura, 1512,-30.04752814,-51.19968745
R. Dr. Joao Inacio, 647,-30.00200762,-51.19965067
Av. Ipiranga, 2772,-30.04364748,-51.19964392
R. Sao Vicente, 513,-30.04199854,-51.1996184
Av. Farrapos, 3465,-30.00269358,-51.19961762
R. Vinte Quatro de Outubro, 918,-30.02364818,-51.19960829
Av. Brasil, 749,-30.00570568,-51.19960083
Av. Goethe, 195,-30.02624577,-51.19958631
Av. Ipiranga, 2792,-30.04371171,-51.19957497
Av. Protasio Alves, 845,-30.03947517,-51.19957002
Av. Protasio Alves, 848,-30.03940155,-51.19956004
Av. Protasio Alves, 872,-30.03940194,-51.19955874
Av. Cel. Aparicio Borges, 900,-30.07336363,-51.19953454
R. Sao Vicente, 506,-30.04193427,-51.19952644
R. Monsenhor Veras, 607,-30.04882481,-51.19950092
R. Monsenhor Veras, 635,-30.04882456,-51.19950044
R. Sao Manoel, 2096,-30.05173746,-51.19949259
Av. Goethe, 210,-30.02633496,-51.19947561
R. Dona Eugenia, 614,-30.04119912,-51.19946793
R. Luiz de Camoes, 723,-30.05275715,-51.19944701
Av. Ipiranga, 2832,-30.04383554,-51.199443
R. Domingos Jose de Almeida, 45,-30.03912581,-51.19944229
R. Domingos Jose de Almeida, 55,-30.03903208,-51.19941571
R. Dona Laura, 599,-30.02948558,-51.19938453
R. Sao Vicente, 402,-30.04112676,-51.19936826
Av. Franca, 742,-30.00385434,-51.19934213
R. Sao Manoel, 2155,-30.05213896,-51.19930728
